metabolite,super_pathway,sub_pathway,rho_gnn,rho_kernel_mkl,rho_lasso,rho_mirth,rho_ridge,rho_unigraph,rho_unitedmet,rho_xgboost,train_r2_gnn,obs_rate_gnn,coef_var_gnn,max_gene_corr_gnn,network_mapped_gnn,posterior_var_unigraph,obs_rate,coef_var,max_gene_corr,network_mapped
"gulono-1,4-lactone",Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,-0.043854708910873,-0.05442179192418252,-0.03650298249864864,-0.04529909575128866,-0.0534024731856945,-0.047021523958702016,-0.04346462189229371,-0.04423510436677656,0.37500012329031535,0.12303664921465969,0.12246091757056168,0.7749729024097864,1.0,0.0,0.12304017874340305,0.12309319806171776,0.779985827653629,1.0
heme,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,-0.02138192785975478,0.01500220528711233,-0.0054475102281121715,0.01430335426911688,0.018307875557828073,-0.04280378550196449,-0.049858745078522185,0.01812889684407915,0.37500012329031535,0.7356020942408377,42.42179948615585,0.13399190428247637,1.0,0.0,0.7356035800043658,987.112515326824,0.09703556787501988,1.0
heme2,,,0.2121354056613078,0.19378080822850388,0.19324469071986292,0.19311017537686817,0.19832277855851968,0.20689846900592818,0.20095725016299618,0.19266405874078002,0.37500012329031535,0.11910994764397906,1.0496013440165322,0.37286836524381683,0.0,65.46482722513092,0.11910320120189528,1.0916379652986339,0.38255219037733806,0.0
heptadecanoic acid,Lipid,Long Chain Fatty Acid,0.10784884409184574,0.09457627058132456,0.12291405593997982,0.09174943151832182,0.0941820443426241,0.10859715655544896,0.10505340824833347,0.11259099505365638,0.37500012329031535,0.09685863874345549,0.07580566414058827,0.913281089608551,1.0,0.0,0.0968642859894449,0.07813811764970567,0.9164317377540444,1.0
heptadecasphingosine (d17:1),Lipid,Sphingosines,-0.07239125078182633,-0.06342117216814695,-0.04960650822447138,-0.06160359506049923,-0.05160609755308387,-0.09611646814645974,-0.09613046898202234,-0.04279053792883655,0.37500012329031535,0.23167539267015708,0.10876507555307685,0.8206600804649411,0.0,53.09606492146597,0.23167302284371508,0.10873860887555971,0.8108985008011299,0.0
heptaethylene glycol,Xenobiotics,Chemical,0.10790243020743731,0.1113414057172231,0.1022127943988559,0.11045638811756706,0.10758005064363357,0.07984950260365102,0.08269387463554549,0.12371544198493989,0.37500012329031535,0.2827225130890052,29.480000875151827,0.07317022507261925,0.0,65.00004921465967,0.2827137665806336,42.621933632661126,0.06145263914054303,0.0
heptanoate (7:0),Lipid,Medium Chain Fatty Acid,-0.16926925611132926,-0.15503748796217018,-0.14638356975115474,-0.16103170690838484,-0.15569412088483847,-0.17195561808453022,-0.16967063227763063,-0.14951953351170033,0.37500012329031535,0.12696335078534032,0.3642611028811651,0.3552189226634793,1.0,0.0,0.12695917921851127,0.3626730813233119,0.34385642329706023,1.0
heptenedioate (C7:1-DC),,,-0.03909889813915269,-0.00965700939084472,-0.004631964987571994,-0.011380240622590115,-0.007493423275868379,-0.03981866782845096,-0.03404925287307642,-0.017850303065094802,0.37500012329031535,0.06806282722513088,0.06737256759389484,0.5852593089222311,0.0,66.28727329842934,0.06806117338880542,0.06759955994409499,0.5792629199532883,0.0
hexadecadienoate (16:2n6),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),-0.06595084789115412,-0.06915236759225765,-0.06034597782080418,-0.07097439862840524,-0.061996504538729305,-0.08596053444799646,-0.0886089069290214,-0.04871231657917647,0.37500012329031535,0.23167539267015708,0.1339938209359884,0.8115507136323166,0.0,52.987201047120436,0.23167302284371508,0.13431151966494284,0.8054874427126094,0.0
hexadecanedioate,Lipid,"Fatty Acid, Dicarboxylate",-0.07402746992596271,-0.0679324686203752,-0.07626520364854823,-0.06722037525941259,-0.07131301989086694,-0.08969693905576255,-0.08316683194114118,-0.05127597417609949,0.37500012329031535,0.23036649214659688,0.4885713427584205,0.4737193640595242,0.0,47.4366282722513,0.23035812884420304,0.48722461618388824,0.4640502206101423,0.0
hexadecasphingosine (d16:1),,,-0.06553657697310786,-0.061020551491687,-0.046407698647272275,-0.060515236460791405,-0.050588983095388465,-0.0927264683479241,-0.09377984822169118,-0.061028570434385275,0.37500012329031535,0.23167539267015708,0.09532293304980552,0.8213051914545144,0.0,48.77436649214661,0.23167302284371508,0.09515570913619946,0.811069408806361,0.0
hexadecatrienoate (16:3n3),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),-0.02018942613633646,-0.0021159300387033056,-0.00446876714428771,-0.008096597404144883,-0.01604061607427594,-0.016070786048839415,-0.012642011005952568,-0.014048628572508307,0.37500012329031535,0.12696335078534032,0.07744671719264923,0.6341446731072529,0.0,67.55372565445026,0.12695917921851127,0.07754357029100002,0.6160540296995317,0.0
hexaethylene glycol,Xenobiotics,Chemical,0.11927069735436893,0.11687424054257249,0.09475021050356036,0.11739430537381869,0.10398053734428378,0.08831519564438489,0.08459468449515432,0.1107915069854236,0.37500012329031535,0.2827225130890052,134.68318792323223,0.08002144664756179,0.0,66.07471623036653,0.2827137665806336,47.55382059374753,0.06602972978349034,0.0
hexanoylcarnitine,Lipid,Carnitine Metabolism,-0.016771463655561692,0.033877447149105025,0.027638233061607703,0.032366044990149466,0.052520185751854624,0.005902689232866097,0.006289776916372675,0.04234108343039257,0.37500012329031535,0.6714659685863875,9.536339220039315,0.09448215010233277,1.0,0.0,0.6714588389383259,10.616295430230727,0.09102860821950387,1.0
hexanoylglutamine,Lipid,Fatty Acid Metabolism (Acyl Glutamine),-0.03270798451699841,-0.018668829970709334,-0.005879000156409061,-0.014004766510718305,-0.015735514874838513,-0.035356591898644346,-0.03185775725842283,-0.004107589498176987,0.37500012329031535,0.06806282722513088,0.09851527657249368,0.5841670274042172,0.0,69.04092460732986,0.06806117338880542,0.0970128070188469,0.5775508573824834,0.0
hippurate,Xenobiotics,Benzoate Metabolism,0.048489390542985025,0.037608443470222755,0.0334915366324971,0.03997260882014701,0.058798286936505115,0.021934575959490048,-0.0015274373184599118,0.023811851989557525,0.37500012329031535,0.6714659685863875,32.24689714129841,0.072518322455214,1.0,0.0,0.6714588389383259,39.06564904935329,0.06820893879071102,1.0
histamine,Amino acid,Histidine Metabolism,0.11669607204517397,0.1703891278499026,0.19416753656561367,0.16947850937018422,0.2217130297938105,0.12524548308318423,0.13390076834387832,0.21648690481698735,0.37500012329031535,0.8442408376963351,0.9269735718015741,0.6275076512309027,1.0,0.0,0.8442377081808493,0.9270805343443351,0.6411879907233574,1.0
histidine,Amino acid,Histidine Metabolism,-0.06231544496501136,0.0029973320531805642,-0.016630525092724235,0.0057220652676362544,0.023329533184277995,-0.05134801770874743,-0.0502946893495665,0.029534490174981533,0.37500012329031535,0.7198952879581152,2.5800290124378353,0.3041576448247158,1.0,0.0,0.7198877717426199,2.8486195696754777,0.2587886948077978,1.0
histidine betaine (hercynine),,,-0.10587417803548713,-0.08954163254118819,-0.07965002045096899,-0.08784691188409115,-0.09371151020521956,-0.10837662832885603,-0.1111279162371055,-0.071145707858653,0.37500012329031535,0.10471204188481675,0.10916961552123579,0.6130855854190214,0.0,68.00025968586388,0.10471384362520386,0.10870540135906352,0.6198952427370065,0.0
histidine methyl ester,Amino Acid,Histidine Metabolism,-0.03699493423092839,-0.015858897342931458,-0.017529587942698457,-0.018218293655021364,-0.019755785109606794,-0.042669909147886396,-0.042332327225027895,0.001399502912827498,0.37500012329031535,0.06806282722513088,0.0744912917750508,0.5837756281309849,0.0,66.77572460732982,0.06806117338880542,0.07410359015001541,0.5790933609216283,0.0
histidylleucine,Peptide,Dipeptide,-0.06802574074477961,-0.06388838222011833,-0.047910741861251945,-0.0633964343771522,-0.06681692657024871,-0.08266940741903635,-0.07851804519627592,-0.05308459170917811,0.37500012329031535,0.22643979057591623,0.22807887987389197,0.49343179839575696,0.0,58.92294031413614,0.22644683282612324,0.23035389602177117,0.48893603048403067,0.0
histidylmethionine,Peptide,Dipeptide,-0.1291108165234115,-0.1358603566164045,-0.13110513868392729,-0.13728939629121312,-0.1473955507055619,-0.11146624877334821,-0.11370592969288264,-0.13972491778413634,0.37500012329031535,0.041884816753926704,0.09560972468423694,0.48038378159611794,0.0,79.88322722513091,0.04188784878719006,0.09602148436940416,0.4921163551298982,0.0
histidylphenylalanine,Peptide,Dipeptide,-0.12124799158484487,-0.13812335366617048,-0.12334932504384122,-0.13719858999509854,-0.142218455915864,-0.12663639873819463,-0.12123661076714094,-0.13026599939907202,0.37500012329031535,0.041884816753926704,0.07140204631169977,0.4780956915221971,0.0,73.72867120418849,0.04188784878719006,0.07252537718821454,0.49284115746990514,0.0
histidyltryptophan,Peptide,Dipeptide,-0.11775668073656048,-0.1373298563546029,-0.13606039958494276,-0.13614412629176256,-0.13912253721473736,-0.12225264376841362,-0.11203564968441224,-0.1274591855131597,0.37500012329031535,0.041884816753926704,0.05059509027503602,0.4790908604005604,0.0,76.7598722513089,0.04188784878719006,0.04890588934925427,0.49317273390554767,0.0
histidyltyrosine,Peptide,Dipeptide,-0.1275764862828385,-0.12980709174799201,-0.14142642084038765,-0.12753459502522305,-0.14509843785498466,-0.11806918318964692,-0.11210365457051656,-0.14062776059790436,0.37500012329031535,0.041884816753926704,0.10793757650225469,0.4786146516443587,0.0,78.86513298429318,0.04188784878719006,0.1068527871016951,0.4891705435963653,0.0
homoarginine,Amino Acid,Urea cycle; Arginine and Proline Metabolism,-0.08281166220991439,-0.07207617515556852,-0.030655641305107232,-0.07480102498423132,-0.06366308785603626,-0.08571841543194715,-0.0956790509099255,-0.04840686691121565,0.37500012329031535,0.23167539267015708,0.11950529848890952,0.8258172433954823,0.0,59.29283664921465,0.23167302284371508,0.11915611498117983,0.8169282281280822,0.0
homocarnosine,Peptide,Dipeptide Derivative,0.2039030134396643,0.2092863378733025,0.2002820834609861,0.21033388582619092,0.21374259597925507,0.1969783753659466,0.20977470173880264,0.21865499376663275,0.37500012329031535,0.11910994764397906,0.7508959043495013,0.42719168180395317,1.0,0.0,0.11910320120189528,0.7632233485443568,0.45329723516652626,1.0
homocitrulline,Amino Acid,Urea cycle; Arginine and Proline Metabolism,-0.04220651026105647,-0.03775137403541079,-0.02866394339417863,-0.036054039988673514,-0.042362861634663025,-0.040523416384318,-0.05655782018462098,-0.03674639157231395,0.37500012329031535,0.31282722513089,0.2111345449879652,0.868588794703417,0.0,44.789819895288,0.31282535279992807,0.2108437891377739,0.8587866654920401,0.0
homocysteine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",0.019810814795958455,0.006912322554001307,0.010866658601856191,0.010419212087661233,0.0008859936209792097,0.0003934207967206292,-0.0017338049806069997,0.005875512988334721,0.37500012329031535,0.33507853403141363,0.2516278483459291,0.5553107278811786,1.0,0.0,0.33508866545963506,0.2525293133814331,0.5740508864151291,1.0
homoserine,Amino Acid,"Glycine, Serine and Threonine Metabolism",-0.048640386288071435,-0.05900453476984849,-0.049317264797460736,-0.05592463708070493,-0.07208317173410471,-0.04535868276247802,-0.042309833991734026,-0.04352256533586376,0.37500012329031535,0.12303664921465969,0.1256670810722228,0.7941785648802103,1.0,0.0,0.12304017874340305,0.12804759818544884,0.7972672650309921,1.0
homostachydrine,,,0.0015516889127177998,-0.007284575137634251,0.03403185315864556,-0.005589814164592663,0.014374568183872493,0.013494861044965861,0.021561834451367817,0.019750205444090497,0.37500012329031535,0.4568062827225131,0.7377046158638962,0.5111290979366043,0.0,61.55234659685865,0.4568088138988404,0.7378642523925829,0.5489031440160719,0.0
hydantoin-5-propionate,Amino Acid,Histidine Metabolism,-0.033091155662195,-0.01708737618204607,-0.015131791149038593,-0.01519784512584031,-0.021184978781044087,-0.03440937481772171,-0.033669582270626636,-0.019119706412824688,0.37500012329031535,0.1950261780104712,0.09606059502570233,0.81936932726407,0.0,59.57051832460731,0.19502035260731665,0.09597202355472532,0.817167200123972,0.0
hydroxy-CMPF,,,-0.08631935798020118,-0.08169042895815791,-0.044699167931929885,-0.08087831685236037,-0.05498893110466679,-0.08164593281186112,-0.08110504282170183,-0.045744606006367025,0.37500012329031535,0.23167539267015708,0.15689457566730564,0.8104032311348319,0.0,51.26384293193716,0.23167302284371508,0.15694824375379215,0.8019241451284277,0.0
"hydroxy-N6,N6,N6-trimethyllysine",,,-0.08294547165158174,-0.06211904371443126,-0.04731987443243426,-0.060200542084095594,-0.06598553085893254,-0.08187148432692704,-0.08464092558191677,-0.056432930280892635,0.37500012329031535,0.23167539267015708,0.10586148846742705,0.8170497692861027,0.0,61.87510575916231,0.23167302284371508,0.106032117009077,0.8087640909123408,0.0
hydroxyasparagine,Amino Acid,Alanine and Aspartate Metabolism,-0.11097141589663896,-0.08419629710184516,-0.0936146052814421,-0.08432767781581271,-0.10411897303202071,-0.10505652985059864,-0.11785065299723335,-0.09495691695720154,0.37500012329031535,0.10471204188481675,0.14000972689411773,0.6349241065412777,0.0,58.39832041884816,0.10471384362520386,0.13976319559044456,0.6376033476113837,0.0
hydroxybutyrylcarnitine,,,0.10783520516064293,0.12914906387302613,0.12993976156037482,0.1282482165724148,0.1143803174842568,0.11028719503260723,0.12297724113543657,0.1330439036727279,0.37500012329031535,0.4319371727748691,1.2801027233205704,0.39624004251783296,0.0,64.06110785340314,0.4319285540018234,1.2876979326379299,0.3946309737282383,0.0
hydroxypalmitoyl sphingomyelin (d18:1/16:0(OH)),Lipid,Sphingomyelins (SM),-0.07853427258941065,-0.07422468102215417,-0.03938442417954849,-0.07276809669081843,-0.06339531879746395,-0.08330834439963083,-0.07567689756242292,-0.03479866501029083,0.37500012329031535,0.23167539267015708,0.11107646021699585,0.818965649113951,0.0,54.798401047120414,0.23167302284371508,0.11101733032207874,0.8114110061170888,0.0
hypotaurine,Amino acid,"Cysteine, methionine, SAM, taurine metabolism",0.18744761338365454,0.23562504379132318,0.16884173785879786,0.2303980765214666,0.23109403779905485,0.19154355818478852,0.2524300177347091,0.21214894608788548,0.37500012329031535,0.8848167539267016,3.655473818384277,0.17118782113726072,1.0,0.0,0.884815799273213,3.600012410265441,0.15364784846960422,1.0
hypoxanthine,Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",-0.03282397361888188,-0.018277243208517813,0.0014846567892690375,-0.013257279076329247,0.01793671414387881,-0.0448140554090412,-0.04976915313547016,0.007004502059871137,0.37500012329031535,0.7198952879581152,2.924912585655771,0.27503663792578703,1.0,0.0,0.7198877717426199,3.0519683382859832,0.2571017637530428,1.0
imidazole lactate,Amino Acid,Histidine Metabolism,-0.06358143580420421,-0.06423333105890772,-0.0433788494845089,-0.06478398071917686,-0.04247299902637613,-0.07496104809040204,-0.07231935635222332,-0.05567011081235822,0.37500012329031535,0.23167539267015708,0.09929376579714991,0.8206834172662383,0.0,59.06524816753926,0.23167302284371508,0.09906647639264782,0.8114181750477334,0.0
imidazole propionate,Amino Acid,Histidine Metabolism,0.01454478806563358,0.013640169522813942,0.019925536098278143,0.011704941004898339,0.029764685137766565,0.020396292587048725,0.019139739833740548,0.03894513494416463,0.37500012329031535,0.4568062827225131,0.7877137969913575,0.5368910886998093,0.0,53.11310157068061,0.4568088138988404,0.787801063560702,0.5677430307813185,0.0
indoleacetate,Amino Acid,Tryptophan Metabolism,-0.11616587487774581,-0.11676254933455726,-0.09314461268764915,-0.11687412440918554,-0.09096967380396137,-0.1469393033267722,-0.1339139202459811,-0.08805210186316652,0.37500012329031535,0.27356020942408377,0.17827551934392039,0.8978103084531069,1.0,0.0,0.2735608716309051,0.18019371926970482,0.9030902793243509,1.0
indolelactate,,,0.04051341487975901,0.05359416280920553,0.06766149876252525,0.05602150819487553,0.04282889084560373,0.05192633678926732,0.05981341780619715,0.07638754785114302,0.37500012329031535,0.5327225130890052,17.964198828593684,0.06361076603691078,0.0,55.08671727748693,0.5327144086187192,23.481805086130844,0.057730384679576606,0.0
indolepropionate,Amino Acid,Tryptophan Metabolism,0.04945020611115274,0.07082593791784886,0.07611482573858314,0.07135304924448149,0.04349577790579169,0.05940060389411446,0.05019346086756933,0.06503087477294299,0.37500012329031535,0.2879581151832461,0.6014405451526958,0.5880193574654129,0.0,62.95754136125652,0.2879617858931392,0.6021243284327878,0.6109421730622443,0.0
inosine,Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",-0.032875983082392535,0.014197719006232717,-0.0033805369927829864,0.015572867113459652,0.01164156990150475,0.009550360787924901,-0.008585936618144083,0.026650960455036756,0.37500012329031535,0.7198952879581152,3.346246287721467,0.2338069396841613,1.0,0.0,0.7198877717426199,3.6009275196109223,0.22243720736943765,1.0
